statement national reference no: 924136, date: 30.04.2017, salesperiode: 01.04.2017-30.04.2017

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/domestic net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 09050;Steel City Rhythm;Free Love & Fighting;Countdown to Zero;Google Subscription;6;0,007;0,006;0,04
CD 09050;Steel City Rhythm;Free Love & Fighting; ;iTunes;1;4,220;3,376;3,38
CD 09050;Steel City Rhythm;Free Love & Fighting;Lost Along the Way;Spotify;14;0,004;0,003;0,04
CD 09050;Steel City Rhythm;Free Love & Fighting;My Eyes Never Sleep;Google Subscription;12;0,007;0,006;0,07
CD 09050;Steel City Rhythm;Free Love & Fighting;My Eyes Never Sleep;YouTube;147;0,000;0,000;0,00
CD 09050;Steel City Rhythm;Free Love & Fighting;Never Stop;Google Subscription;8;0,007;0,006;0,05
CD 09050;Steel City Rhythm;Free Love & Fighting;Pennies and Pounds;Apple Music;3;0,011;0,009;0,03
CD 09050;Steel City Rhythm;Free Love & Fighting;Pennies and Pounds;Spotify;50;0,004;0,004;0,18
CD 09050;Steel City Rhythm;Free Love & Fighting;Price We Pay;Apple Music;2;0,011;0,009;0,02
CD 09050;Steel City Rhythm;Free Love & Fighting;Price We Pay;Spotify;36;0,004;0,004;0,13
CD 09050;Steel City Rhythm;Free Love & Fighting;This Life;Google Subscription;12;0,007;0,006;0,07
CD 09050;Steel City Rhythm;Free Love & Fighting;This Life;YouTube;3;0,000;0,000;0,00
CD 09050;Steel City Rhythm;Free Love & Fighting;Beautiful Haze;Google Subscription;12;0,007;0,006;0,07
CD 09050;Steel City Rhythm;Free Love & Fighting;Countdown to Zero;Apple Music;2;0,011;0,009;0,02
CD 09050;Steel City Rhythm;Free Love & Fighting;Countdown to Zero;Spotify;22;0,004;0,003;0,07
CD 09050;Steel City Rhythm;Free Love & Fighting;Lost Along the Way;Google Subscription;4;0,007;0,006;0,02
CD 09050;Steel City Rhythm;Free Love & Fighting;My Eyes Never Sleep;Apple Music;5;0,009;0,007;0,04
CD 09050;Steel City Rhythm;Free Love & Fighting;My Eyes Never Sleep;Spotify;52;0,005;0,004;0,20
CD 09050;Steel City Rhythm;Free Love & Fighting;Never Stop;Apple Music;2;0,011;0,009;0,02
CD 09050;Steel City Rhythm;Free Love & Fighting;Never Stop;Spotify;21;0,003;0,003;0,06
CD 09050;Steel City Rhythm;Free Love & Fighting;Pennies and Pounds;Google Subscription;19;0,007;0,006;0,11
CD 09050;Steel City Rhythm;Free Love & Fighting;Pennies and Pounds;TIDAL;1;0,016;0,013;0,01
CD 09050;Steel City Rhythm;Free Love & Fighting;Price We Pay;Google Subscription;5;0,007;0,006;0,03
CD 09050;Steel City Rhythm;Free Love & Fighting;This Life;Apple Music;3;0,011;0,009;0,03
CD 09050;Steel City Rhythm;Free Love & Fighting;This Life;Spotify;27;0,005;0,004;0,10
CD 09234;Phia;Open/Closed;Open/Closed;iTunes;1;0,000;0,000;0,00
CD 09234;Phia;Open/Closed;Open/Closed;TIDAL;4;0,010;0,008;0,03
CD 09234;Phia;Open/Closed;Open/Closed;Apple Music;11;0,009;0,007;0,08
CD 09234;Phia;Open/Closed;Open/Closed;Spotify;46;0,003;0,003;0,12
CD 09234;Phia;Open/Closed;Open/Closed;YouTube;18377;0,000;0,000;7,16
CD 09268;Owls Of The Swamp;Meteorite;Meteorite;Apple Music;1;0,002;0,002;0,00
CD 09268;Owls Of The Swamp;Meteorite;Meteorite;Spotify;119;0,004;0,003;0,35
CD 09287;Owls of the Swamp;Start All Over;Start All Over;Spotify;80;0,004;0,003;0,26
CD 09626;Overdrive Amp Explosion;Intervals;Home;Spotify;1;0,006;0,005;0,00
CD 09626;Overdrive Amp Explosion;Intervals;Hope;Spotify;1;0,006;0,005;0,00
CD 09626;Overdrive Amp Explosion;Intervals;Intervals;Spotify;4;0,003;0,003;0,01
CD 09626;Overdrive Amp Explosion;Intervals;Invert;Spotify;1;0,006;0,005;0,00
CD 09626;Overdrive Amp Explosion;Intervals;Ko,Sack;Spotify;1;0,006;0,005;0,00
CD 09626;Overdrive Amp Explosion;Intervals;Late;Spotify;1;0,006;0,005;0,00
CD 09626;Overdrive Amp Explosion;Intervals;Peace To Earth;Spotify;1;0,006;0,005;0,00
CD 09626;Overdrive Amp Explosion;Intervals;What The Funk;Spotify;1;0,006;0,005;0,00
CD 09626;Overdrive Amp Explosion;Intervals;Home;Apple Music;2;0,003;0,002;0,00
CD 09626;Overdrive Amp Explosion;Intervals;Hope;Apple Music;2;0,003;0,002;0,00
CD 09626;Overdrive Amp Explosion;Intervals;Intervals;Apple Music;2;0,003;0,002;0,00
CD 09626;Overdrive Amp Explosion;Intervals;Invert;Apple Music;2;0,003;0,002;0,00
CD 09626;Overdrive Amp Explosion;Intervals;Ko,Sack;Apple Music;4;0,003;0,002;0,01
CD 09626;Overdrive Amp Explosion;Intervals;Late;Apple Music;2;0,003;0,002;0,00
CD 09626;Overdrive Amp Explosion;Intervals;Peace To Earth;Apple Music;3;0,003;0,002;0,01
CD 09626;Overdrive Amp Explosion;Intervals;What The Funk;Apple Music;2;0,003;0,002;0,00
CD 09744;Meike Schrader;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Apple Music;12;0,006;0,005;0,06
CD 09744;Meike Schrader;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Google Subscription;6;0,006;0,005;0,03
CD 09744;Meike Schrader & Wiebke Colmorgen;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Amazon Prime;1;0,001;0,001;0,00
CD 09744;Meike Schrader & Wiebke Colmorgen;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Spotify;23;0,005;0,004;0,08
CD 09744;Meike Schrader;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Amazon Prime;6;0,001;0,001;0,00
CD 09744;Meike Schrader;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Google Play Scan;3;0,000;0,000;0,00
CD 09744;Meike Schrader;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Spotify;1;0,001;0,001;0,00
CD 09744;Meike Schrader & Wiebke Colmorgen;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Rhapsody/Napster;1;0,008;0,006;0,01
CD 09744;Wiebke Colmorgen;Hamburg, Mien Hoben - Split Single;Weg vun t Dörp un nah Hamborg;Spotify;5;0,004;0,004;0,02
CD 09782;Outroads;Only The Lonely?;Best Not Make a Scene;Spotify;3;0,005;0,004;0,01
CD 09782;Outroads;Only The Lonely?;Closer;Spotify;2;0,004;0,003;0,01
CD 09782;Outroads;Only The Lonely?;Dust;Spotify;2;0,004;0,003;0,01
CD 09782;Outroads;Only The Lonely?;Sleeping Sun;Apple Music;3;0,011;0,009;0,03
CD 09782;Outroads;Only The Lonely?;The Ballad of Seasonally Adjusted Disorder (S,A,D);Spotify;2;0,004;0,003;0,01
CD 09782;Outroads;Only The Lonely?;Brother (Live);Spotify;2;0,004;0,003;0,01
CD 09782;Outroads;Only The Lonely?;Don t Wait for the Money;Spotify;2;0,004;0,003;0,01
CD 09782;Outroads;Only The Lonely?;Interval;Spotify;2;0,004;0,003;0,01
CD 09782;Outroads;Only The Lonely?;Sleeping Sun;Spotify;2;0,004;0,003;0,01
CD 09783;Outroads;Goodbye To All That;Amigo Mio (Bacon);Spotify;12;0,004;0,003;0,03
CD 09783;Outroads;Goodbye To All That;Brother;Google Play Scan;2;0,000;0,000;0,00
CD 09783;Outroads;Goodbye To All That;Can You Make Me Feel Good?;Apple Music;3;0,011;0,009;0,03
CD 09783;Outroads;Goodbye To All That;Goodnight;Spotify;10;0,003;0,003;0,03
CD 09783;Outroads;Goodbye To All That;Heads Up;Spotify;14;0,004;0,003;0,04
CD 09783;Outroads;Goodbye To All That;Hellbound on My Trail;Spotify;25;0,005;0,004;0,10
CD 09783;Outroads;Goodbye To All That;Hold;Spotify;13;0,004;0,003;0,04
CD 09783;Outroads;Goodbye To All That;Just in Case;Spotify;12;0,004;0,003;0,04
CD 09783;Outroads;Goodbye To All That;Kate s Song;Spotify;13;0,004;0,003;0,04
CD 09783;Outroads;Goodbye To All That;My Angels;Spotify;16;0,004;0,003;0,05
CD 09783;Outroads;Goodbye To All That;No Accident;Apple Music;4;0,011;0,009;0,04
CD 09783;Outroads;Goodbye To All That;Quiet One at the Back;Spotify;14;0,004;0,003;0,05
CD 09783;Outroads;Goodbye To All That;Restless Spirit Blues;Spotify;10;0,004;0,003;0,03
CD 09783;Outroads;Goodbye To All That;Rooms in Space;Google Play Scan;3;0,000;0,000;0,00
CD 09783;Outroads;Goodbye To All That;Waiting Room;Apple Music;4;0,011;0,009;0,04
CD 09783;Outroads;Goodbye To All That;Waiting Room;Spotify;13;0,004;0,003;0,04
CD 09783;Outroads;Goodbye To All That;Amigo Mio (Bacon);Apple Music;3;0,011;0,009;0,03
CD 09783;Outroads;Goodbye To All That;Brother;Apple Music;3;0,011;0,009;0,03
CD 09783;Outroads;Goodbye To All That;Brother;Spotify;15;0,004;0,003;0,05
CD 09783;Outroads;Goodbye To All That;Can You Make Me Feel Good?;Spotify;12;0,004;0,003;0,04
CD 09783;Outroads;Goodbye To All That;Heads Up;Apple Music;3;0,011;0,009;0,03
CD 09783;Outroads;Goodbye To All That;Hellbound on My Trail;Apple Music;1;0,008;0,007;0,01
CD 09783;Outroads;Goodbye To All That;Hold;Apple Music;3;0,011;0,009;0,03
CD 09783;Outroads;Goodbye To All That;Instrumental;Spotify;15;0,004;0,003;0,04
CD 09783;Outroads;Goodbye To All That;Kate s Song;Apple Music;3;0,011;0,009;0,03
CD 09783;Outroads;Goodbye To All That;My Angels;Apple Music;3;0,011;0,009;0,03
CD 09783;Outroads;Goodbye To All That;My Angels;YouTube;7;0,000;0,000;0,00
CD 09783;Outroads;Goodbye To All That;No Accident;Spotify;11;0,004;0,003;0,03
CD 09783;Outroads;Goodbye To All That;Restless Spirit Blues;Apple Music;3;0,011;0,009;0,03
CD 09783;Outroads;Goodbye To All That;Rooms in Space;Apple Music;3;0,011;0,009;0,03
CD 09783;Outroads;Goodbye To All That;Rooms in Space;Spotify;15;0,005;0,004;0,06
CD 09783;Outroads;Goodbye To All That;Waiting Room;Google Play Scan;3;0,000;0,000;0,00
CD 09884;Martin Bisi;Sirens Of The Apocalypse;La Vie S enfuie;TIDAL;1;0,014;0,011;0,01
CD 09884;Martin Bisi;Sirens Of The Apocalypse;Parsippany, N,J,;TIDAL;1;0,014;0,011;0,01
CD 09884;Martin Bisi;Sirens Of The Apocalypse;Goth Chick  98;YouTube;7;0,004;0,004;0,02
CD 09884;Martin Bisi;Sirens Of The Apocalypse;Nadine;TIDAL;1;0,014;0,011;0,01
CD 09929;The Bone Lab;Fresh Meat;Man Work;Spotify;1;0,007;0,006;0,01
CD 09929;The Bone Lab;Fresh Meat;Too Cold (Clap Attack);Spotify;3;0,007;0,006;0,02
CD 09929;The Bone Lab;Fresh Meat;Hole Again;Spotify;3;0,007;0,006;0,02
CD 09929;The Bone Lab;Fresh Meat;Sexy Time;Spotify;1;0,007;0,006;0,01
CD 09929;The Bone Lab;Fresh Meat;We Are the Shit (Live);Spotify;2;0,007;0,005;0,01
CD 13901;Astrids Farm;Cyclist;About a Band;Rhapsody/Napster;1;0,008;0,006;0,01
CD 13901;Astrids Farm;Cyclist;Full Metall Jacket;Amazon Prime;8;0,001;0,001;0,00
CD 13901;Astrids Farm;Cyclist;Full Metall Jacket;Spotify;3;0,005;0,004;0,01
CD 13901;Astrids Farm;Cyclist;Cyclist;Spotify;1;0,005;0,004;0,00
CD 13901;Astrids Farm;Cyclist;Full Metall Jacket;Rhapsody/Napster;3;0,008;0,006;0,02
CD 13901;Astrids Farm;Cyclist;Poverty;Rhapsody/Napster;1;0,008;0,006;0,01
CD 13903;xrfarflight;The Early Bird;Slow Motion Hospitalism;Spotify;2;0,004;0,003;0,01
CD 13903;xrfarflight;The Early Bird;Dream Theatre;Apple Music;3;0,004;0,003;0,01
CD 13903;xrfarflight;The Early Bird;Dream Theatre;Saavn;1;0,002;0,001;0,00
CD 13903;xrfarflight;The Early Bird;Dream Theatre;Spotify;2;0,002;0,001;0,00
CD 13903;xrfarflight;The Early Bird;freq, Ghost;Spotify;1;0,001;0,001;0,00
CD 13903;xrfarflight;The Early Bird;l,f, anthill;Rhapsody/Napster;1;0,008;0,006;0,01
CD 13903;xrfarflight;The Early Bird;mad bedcine;Rhapsody/Napster;1;0,008;0,006;0,01
CD 13903;xrfarflight;The Early Bird;Messy Lane;Rhapsody/Napster;1;0,008;0,006;0,01
CD 13903;xrfarflight;The Early Bird;mountain;Spotify;1;0,004;0,003;0,00
CD 13903;xrfarflight;The Early Bird;protoplanets;Spotify;4;0,004;0,003;0,01
CD 13903;xrfarflight;The Early Bird;Slow Motion Hospitalism;Apple Music;2;0,000;0,000;0,00
CD 13903;xrfarflight;The Early Bird;Smashing Bubbles;Rhapsody/Napster;1;0,008;0,006;0,01
CD 13903;xrfarflight;The Early Bird;Dream Theatre;Rhapsody/Napster;1;0,008;0,006;0,01
CD 13903;xrfarflight;The Early Bird;Dream Theatre;Slacker;1;0,006;0,005;0,01
CD 13903;xrfarflight;The Early Bird;freq, Ghost;Rhapsody/Napster;1;0,008;0,006;0,01
CD 13903;xrfarflight;The Early Bird;Helicopter;Rhapsody/Napster;1;0,008;0,006;0,01
CD 13903;xrfarflight;The Early Bird;l,f, anthill;Spotify;1;0,003;0,002;0,00
CD 13903;xrfarflight;The Early Bird;mad bedcine;Spotify;1;0,005;0,004;0,00
CD 13903;xrfarflight;The Early Bird;mountain;Rhapsody/Napster;1;0,008;0,006;0,01
CD 13903;xrfarflight;The Early Bird;protoplanets;Rhapsody/Napster;1;0,008;0,006;0,01
CD 13903;xrfarflight;The Early Bird;Settling;Rhapsody/Napster;1;0,008;0,006;0,01
CD 13903;xrfarflight;The Early Bird;Slow Motion Hospitalism;Rhapsody/Napster;1;0,008;0,006;0,01
CD 13906;emmy moll;All The Monsters;Be Light;Apple Music;2;0,004;0,003;0,01
CD 13906;emmy moll;All The Monsters;Cloud No,9;Spotify;5;0,005;0,004;0,02
CD 13906;emmy moll;All The Monsters;Inside a Shell;Apple Music;1;0,013;0,010;0,01
CD 13906;emmy moll;All The Monsters;Tortoise;Spotify;1;0,005;0,004;0,00
CD 13906;emmy moll;All The Monsters;Be Light;Spotify;7;0,004;0,003;0,02
CD 13906;emmy moll;All The Monsters;Drifted;Spotify;6;0,003;0,002;0,01
CD 13906;emmy moll;All The Monsters;Seagull;Spotify;2;0,003;0,002;0,00
CD 13906;emmy moll;All The Monsters;Your Course;Spotify;2;0,003;0,002;0,00
CD 13908;Dear John Letter;Between Leaves/Forestal;Annual Ring / Enclosure;Apple Music;1;0,011;0,009;0,01
CD 13908;Dear John Letter;Between Leaves/Forestal;Aventiure / Pearly Gates;Google Play Scan;1;0,000;0,000;0,00
CD 13908;Dear John Letter;Between Leaves/Forestal;Aventiure / Pearly Gates;Spotify;3;0,003;0,002;0,01
CD 13908;Dear John Letter;Between Leaves/Forestal;In the Sticks / Between Leaves;Apple Music;4;0,008;0,006;0,02
CD 13908;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Spotify;9;0,004;0,003;0,03
CD 13908;Dear John Letter;Between Leaves/Forestal;Annual Ring / Enclosure;Spotify;1;0,001;0,001;0,00
CD 13908;Dear John Letter;Between Leaves/Forestal;Aventiure / Pearly Gates;Google Subscription;1;0,004;0,003;0,00
CD 13908;Dear John Letter;Between Leaves/Forestal;Clearing / Leaving;Spotify;3;0,001;0,001;0,00
CD 13908;Dear John Letter;Between Leaves/Forestal;In the Sticks / Between Leaves;Spotify;1;0,001;0,001;0,00
CD 13908;Dear John Letter;Between Leaves/Forestal;Trap / Black Kite;Spotify;6;0,004;0,003;0,02
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Barbara;Spotify;2;0,003;0,002;0,00
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Apple Music;1;0,006;0,005;0,00
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;TIDAL;1;0,010;0,008;0,01
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Elektroniskä Pülsä;Spotify;4;0,005;0,004;0,02
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Kannst Du mir verraten;Spotify;4;0,005;0,004;0,02
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Muh Kuh;Spotify;3;0,004;0,003;0,01
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Not Controlled;Apple Music;1;0,008;0,007;0,01
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Not Controlled;TIDAL;1;0,010;0,008;0,01
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;iTunes;1;0,530;0,424;0,42
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;8;0,004;0,003;0,02
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Apple Music;1;0,006;0,005;0,00
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Spotify;24;0,003;0,002;0,05
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Popopaits;Spotify;2;0,003;0,002;0,00
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Raum und Zeit;Spotify;2;0,005;0,004;0,01
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Romy;Spotify;1;0,005;0,004;0,00
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Tuperte;Rhapsody/Napster;1;0,008;0,006;0,01
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Tuperte;TIDAL;1;0,010;0,008;0,01
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Wellnesspunkt de;TIDAL;1;0,010;0,008;0,01
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Barbara;TIDAL;1;0,010;0,008;0,01
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Spotify;12;0,003;0,002;0,03
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Elektroniskä Pülsä;Apple Music;1;0,002;0,002;0,00
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Elektroniskä Pülsä;TIDAL;1;0,010;0,008;0,01
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Logans Run;Spotify;3;0,002;0,002;0,00
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Muh Kuh;TIDAL;1;0,010;0,008;0,01
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Not Controlled;Spotify;4;0,004;0,003;0,01
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Apple Music;2;0,007;0,006;0,01
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Rhapsody/Napster;1;0,008;0,006;0,01
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;TIDAL;1;0,010;0,008;0,01
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Rhapsody/Napster;1;0,008;0,006;0,01
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Politiki Dummes Ficki;TIDAL;1;0,010;0,008;0,01
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Popopaits;TIDAL;1;0,010;0,008;0,01
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Romy;Apple Music;1;0,006;0,005;0,00
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Romy;TIDAL;1;0,010;0,008;0,01
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Tuperte;Spotify;2;0,004;0,003;0,01
CD 13910;Frau Kraushaar;Le Salon Is Very Morbidä;Wellnesspunkt de;Spotify;2;0,005;0,004;0,01
CD 13912;Dear John Letter;Introducing Labelship ;Clearing/Leaving;Apple Music;2;0,010;0,008;0,02
CD 13912;Various Artists;Introducing Labelship ;Hand of Death;YouTube;21;0,001;0,001;0,01
CD 13912;Astrids Farm;Introducing Labelship ;The Nerds Templar;Amazon Prime;1;0,001;0,001;0,00
CD 13912;Various Artists;Introducing Labelship ;A E I O You;Apple Music;2;0,008;0,007;0,01
LP 06259;Easy Tiger;Overdrive Amp Explosion/Easy Tiger (Split-LP);Electric Weirdos;Spotify;3;0,006;0,005;0,02
LP 06259;Easy Tiger;Overdrive Amp Explosion/Easy Tiger (Split-LP);Trumpets In The Trees;Spotify;2;0,007;0,006;0,01
LP 06259;Overdrive Amp Explosion;Overdrive Amp Explosion/Easy Tiger (Split-LP);Searching For « * »,8,1;Spotify;2;0,004;0,003;0,01
LP 06259;Easy Tiger;Overdrive Amp Explosion/Easy Tiger (Split-LP);Action Action;Spotify;4;0,004;0,003;0,01
LP 06259;Easy Tiger;Overdrive Amp Explosion/Easy Tiger (Split-LP);Save Me;Spotify;3;0,005;0,004;0,01
LP 06259;Overdrive Amp Explosion;Overdrive Amp Explosion/Easy Tiger (Split-LP);Recognise;Spotify;3;0,007;0,006;0,02
LP 06259;Overdrive Amp Explosion;Overdrive Amp Explosion/Easy Tiger (Split-LP);Spring Grows;Spotify;3;0,005;0,004;0,01
LP 06268;Frogbelly and Symphony;The Eye EP (+CD);Amour fou;Spotify;1;0,002;0,001;0,00
LP 06268;Frogbelly and Symphony;The Eye EP (+CD);Lonely Seabird;Spotify;1;0,002;0,001;0,00
LP 06268;Frogbelly and Symphony;The Eye EP (+CD);Paying the Price;Spotify;2;0,001;0,001;0,00
LP 06268;Frogbelly and Symphony;The Eye EP (+CD);Kookaburra;Spotify;1;0,002;0,001;0,00
LP 06268;Frogbelly and Symphony;The Eye EP (+CD);Matze;Spotify;1;0,002;0,001;0,00
LP 06268;Frogbelly and Symphony;The Eye EP (+CD);Sugar Castles;Spotify;6;0,004;0,003;0,02
LP 06274;Martin Bisi;Ex-Nihilo ;Fine Line;Spotify;1;0,007;0,006;0,01
LP 06274;Martin Bisi;Ex-Nihilo ;Holy Threesome;Spotify;1;0,007;0,006;0,01
LP 06274;Martin Bisi;Ex-Nihilo ;Invite to Heaven Hell;TIDAL;2;0,014;0,011;0,02
LP 06274;Martin Bisi;Ex-Nihilo ;Nihil Holy;TIDAL;4;0,014;0,011;0,04
LP 06274;Martin Bisi;Ex-Nihilo ;Sin-Love-Hate;TIDAL;2;0,014;0,011;0,02
LP 06274;Martin Bisi;Ex-Nihilo ;Suffer the Moon;TIDAL;2;0,014;0,011;0,02
LP 06274;Martin Bisi;Ex-Nihilo ;The Mermaid Queen;TIDAL;2;0,014;0,011;0,02
LP 06274;Martin Bisi;Ex-Nihilo ;Fine Line;TIDAL;2;0,014;0,011;0,02
LP 06274;Martin Bisi;Ex-Nihilo ;Invite to Heaven Hell;Spotify;1;0,007;0,006;0,01
LP 06274;Martin Bisi;Ex-Nihilo ;Nihil Holy;Spotify;1;0,007;0,006;0,01
LP 06274;Martin Bisi;Ex-Nihilo ;Sin-Love-Hate;Spotify;2;0,005;0,004;0,01
LP 06274;Martin Bisi;Ex-Nihilo ;Suffer the Moon;Spotify;1;0,007;0,006;0,01
LP 06274;Martin Bisi;Ex-Nihilo ;The Mermaid Queen;Spotify;1;0,007;0,006;0,01

total sales;total amount;v.a.t.;total value
34897;71,89;0,00;71,89 EURO

