statement national reference no: 918312, date: 31.01.2015, salesperiode: 01.01.2015-31.01.2015

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Grape-Shaped Dream;Rdio;8 / 0,005 / 0,004;0,03
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Grape-Shaped Dream;Xbox Music;2 / 0,014 / 0,011;0,02
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Lions;Deezer;1 / 0,006 / 0,005;0,00
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Lions;Rdio;12 / 0,005 / 0,004;0,05
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Lions;Xbox Music;1 / 0,002 / 0,001;0,00
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Mirrorball;Deezer;1 / 0,006 / 0,005;0,00
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Mirrorball;Rdio;9 / 0,005 / 0,004;0,04
CD 06257;STOCK, TORBEN;Rocket;Wolkenstein;Wimp;1 / 0,010 / 0,008;0,01
CD 06257;STOCK, TORBEN;Rocket;Cold Breeze;Deezer;1 / 0,006 / 0,005;0,00
CD 06257;STOCK, TORBEN;Rocket;Rocket;Deezer;1 / 0,006 / 0,005;0,00
CD 06257;STOCK, TORBEN;Rocket;Rocket;Wimp;1 / 0,010 / 0,008;0,01
CD 06257;STOCK, TORBEN;Rocket;Sad Movie Song;Deezer;1 / 0,006 / 0,005;0,00
CD 06257;STOCK, TORBEN;Rocket;Sad Movie Song;Spotify;3 / 0,001 / 0,000;0,00
CD 06257;STOCK, TORBEN;Rocket;Sad Movie Song;Wimp;1 / 0,010 / 0,008;0,01
CD 06257;STOCK, TORBEN;Rocket;Tonight;Deezer;1 / 0,006 / 0,005;0,00
CD 06257;STOCK, TORBEN;Rocket;Tonight;Wimp;1 / 0,010 / 0,008;0,01
CD 06257;STOCK, TORBEN;Rocket;Truth;Deezer;1 / 0,006 / 0,005;0,00
CD 06257;STOCK, TORBEN;Rocket;Real Lights / Great Souls;Wimp;1 / 0,010 / 0,008;0,01
CD 06257;STOCK, TORBEN;Rocket;Real Lights / Great Souls;Spotify;1 / 0,001 / 0,001;0,00
CD 06257;STOCK, TORBEN;Rocket;Real Lights / Great Souls;Deezer;1 / 0,006 / 0,005;0,00
CD 06257;STOCK, TORBEN;Rocket;Angels s Song;Deezer;1 / 0,006 / 0,005;0,00
CD 06257;STOCK, TORBEN;Rocket;Angels s Song;Wimp;1 / 0,010 / 0,008;0,01
CD 06257;STOCK, TORBEN;Rocket;Conamara Instr,;Deezer;1 / 0,006 / 0,005;0,00
CD 06257;STOCK, TORBEN;Rocket;Kiss Me Good Night;Spotify;10 / 0,001 / 0,001;0,01
CD 06257;STOCK, TORBEN;Rocket;Kiss Me Good Night;Deezer;1 / 0,006 / 0,005;0,00
CD 06257;STOCK, TORBEN;Rocket;Kiss Me Good Night;Wimp;1 / 0,010 / 0,008;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Walking Song;Deezer;4 / 0,006 / 0,005;0,02
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;YouTube;283 / 0,000 / 0,000;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;43;Deezer;1 / 0,006 / 0,005;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;43;Spotify;100 / 0,004 / 0,003;0,34
CD 06261;OWLS OF THE SWAMP  ;Go With River;By The Riverside;Deezer;2 / 0,007 / 0,005;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;By The Riverside;Spotify;61 / 0,004 / 0,003;0,19
CD 06261;OWLS OF THE SWAMP  ;Go With River;Go With River;Deezer;2 / 0,009 / 0,007;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Go With River;Spotify;46 / 0,004 / 0,003;0,16
CD 06261;OWLS OF THE SWAMP  ;Go With River;Skywaters;Deezer;1 / 0,006 / 0,005;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Skywaters;Spotify;39 / 0,004 / 0,003;0,13
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;Deezer;7 / 0,005 / 0,004;0,03
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;Spotify;267 / 0,003 / 0,002;0,66
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;Wimp;1 / 0,010 / 0,008;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Walking Song;Spotify;46 / 0,004 / 0,003;0,15
CD 06261;OWLS OF THE SWAMP  ;Go With River;Tricks And Turns;Spotify;55 / 0,004 / 0,003;0,19
CD 06261;OWLS OF THE SWAMP  ;Go With River;Tricks And Turns;Deezer;1 / 0,006 / 0,005;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Stones and Bones;Spotify;219 / 0,004 / 0,003;0,72
CD 06261;OWLS OF THE SWAMP  ;Go With River;Pyramid;Wimp;1 / 0,010 / 0,008;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Pyramid;Spotify;141 / 0,004 / 0,003;0,42
CD 06261;OWLS OF THE SWAMP  ;Go With River;Go With River;Wimp;1 / 0,010 / 0,008;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Here Comes The Wind;Deezer;2 / 0,003 / 0,003;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Here Comes The Wind;Spotify;72 / 0,004 / 0,003;0,23
CD 06261;OWLS OF THE SWAMP  ;Go With River;Long May You Run;Deezer;1 / 0,006 / 0,005;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Long May You Run;Spotify;62 / 0,004 / 0,003;0,20
CD 06261;OWLS OF THE SWAMP  ;Go With River;Long May You Run;Wimp;1 / 0,010 / 0,008;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Praying Mantis;Deezer;1 / 0,006 / 0,005;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Praying Mantis;Spotify;42 / 0,004 / 0,003;0,13
CD 06261;OWLS OF THE SWAMP  ;Go With River;Pyramid;Deezer;3 / 0,005 / 0,004;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Stones and Bones;Deezer;3 / 0,004 / 0,003;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Walking Song;Wimp;1 / 0,010 / 0,008;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Jennifer;Orange;1 / 0,470 / 0,376;0,38
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Maybe;Spotify;1 / 0,003 / 0,002;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Jennifer;Spotify;1 / 0,001 / 0,000;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Lost Something Good;Spotify;4 / 0,006 / 0,005;0,02
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Start Something;Spotify;4 / 0,002 / 0,002;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Amazon;3 / 0,520 / 0,416;1,25
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ach Bitte;Spotify;3 / 0,005 / 0,004;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;iTunes;2 / 0,605 / 0,484;0,97
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Spotify;2 / 0,001 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen; ;Amazon;3 / 4,667 / 3,733;11,20
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen; ;iTunes;2 / 5,100 / 4,080;8,16
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;iTunes;2 / 0,605 / 0,484;0,97
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;Spotify;2 / 0,004 / 0,003;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;iTunes;1 / 0,600 / 0,480;0,48
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;Spotify;1 / 0,001 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Spotify;4 / 0,002 / 0,002;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Sicherhalt;Spotify;1 / 0,001 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Kaffeehaussong;Spotify;1 / 0,007 / 0,005;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Utopia;Spotify;6 / 0,004 / 0,003;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;iTunes;1 / 0,600 / 0,480;0,48
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Kaffeehaussong;iTunes;2 / 0,605 / 0,484;0,97
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;27 / 0,004 / 0,004;0,10
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;simfy;27 / 0,018 / 0,014;0,39
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;iTunes;28 / 0,597 / 0,477;13,37
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Wiegenlied;Spotify;3 / 0,007 / 0,005;0,02
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Hang On;Spotify;2 / 0,004 / 0,003;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;On and On;Spotify;2 / 0,004 / 0,003;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;The Boy Leaves Town;Spotify;1 / 0,001 / 0,000;0,00
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Never Thee;Spotify;2 / 0,004 / 0,003;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Goodnight Country Boy;Spotify;1 / 0,001 / 0,000;0,00
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Did I Forget;Spotify;1 / 0,001 / 0,000;0,00
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;City Lights;Spotify;2 / 0,004 / 0,003;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Before the Light;Spotify;2 / 0,004 / 0,003;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;A Day By the Sea;Spotify;3 / 0,003 / 0,002;0,01
