statement national reference no: 921519, date: 30.04.2016, salesperiode: 01.04.2016-30.04.2016

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;When I Dream I See;Apple Music;35 / 0,004 / 0,003;0,12
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Water Song (feat, ITC);Google;3 / 0,000 / 0,000;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;The Poet;Spotify;18 / 0,002 / 0,002;0,03
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;The Poet;Apple Music;2 / 0,009 / 0,007;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Start Something;Spotify;5 / 0,005 / 0,004;0,02
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Start Something;iTunesRadio;1 / 0,001 / 0,001;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Start Something;Google;3 / 0,000 / 0,000;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Start Something;Apple Music;1 / 0,016 / 0,013;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Springrainair;Apple Music;1 / 0,016 / 0,013;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Seldom Seen Sister;TDC Play;2 / 0,008 / 0,006;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Seldom Seen Sister;Spotify;1 / 0,006 / 0,005;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;When I Dream I See;iTunesRadio;1 / 0,001 / 0,001;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Dead Horse;Apple Music;1 / 0,016 / 0,013;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Sicherhalt;Spotify;3 / 0,004 / 0,003;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Utopia;Amazon;5 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Utopia;Spotify;4 / 0,003 / 0,003;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Wiegenlied;Amazon;5 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ach Bitte;Amazon;5 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ach Bitte;Spotify;3 / 0,005 / 0,004;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Amazon;6 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Google;1 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Spotify;7 / 0,004 / 0,003;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen; ;iTunes;1 / 4,630 / 3,704;3,70
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;Amazon;5 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;Spotify;4 / 0,005 / 0,004;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;Amazon;5 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Sicherhalt;Amazon;5 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Amazon;6 / 0,090 / 0,072;0,43
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;Spotify;1 / 0,001 / 0,001;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Amazon;5 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Spotify;4 / 0,001 / 0,001;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Apple Music;2 / 0,010 / 0,008;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Google;5 / 0,007 / 0,006;0,03
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;22 / 0,004 / 0,003;0,07
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Im Ring;Amazon;5 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Im Ring;Apple Music;1 / 0,010 / 0,008;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Im Ring;Spotify;4 / 0,005 / 0,004;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Im Ring;TDC Play;1 / 0,003 / 0,003;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen; ;Amazon;1 / 4,020 / 3,216;3,22
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Kaffeehaussong;Amazon;5 / 0,000 / 0,000;0,00
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Never Thee;Spotify;2 / 0,005 / 0,004;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;On and On;Deezer;3 / 0,003 / 0,002;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;On and On;Spotify;4 / 0,004 / 0,004;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Remember Copenhagen;Spotify;3 / 0,006 / 0,004;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;City Lights;Spotify;4 / 0,006 / 0,004;0,02
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;The Boy Leaves Town;Spotify;3 / 0,006 / 0,004;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Hang On;Spotify;3 / 0,006 / 0,004;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Goodnight Country Boy;Spotify;3 / 0,004 / 0,003;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Goodnight Country Boy;Deezer;2 / 0,003 / 0,002;0,00
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;A Day By the Sea;Spotify;4 / 0,005 / 0,004;0,02
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Before the Light;Deezer;1 / 0,003 / 0,002;0,00
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Before the Light;Spotify;5 / 0,005 / 0,004;0,02
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Did I Forget;Deezer;2 / 0,003 / 0,002;0,00
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Did I Forget;Spotify;4 / 0,006 / 0,004;0,02
CD 06266;OUTROADS;I Am Happy;La Da Die;TDC Play;8 / 0,008 / 0,006;0,05
CD 06266;OUTROADS;I Am Happy;La Da Die;Spotify;3 / 0,005 / 0,004;0,01
CD 06266;OUTROADS;I Am Happy;La Da Die;Deezer;1 / 0,010 / 0,008;0,01
CD 06266;OUTROADS;I Am Happy;La Da Die;Apple Music;1 / 0,005 / 0,004;0,00
CD 06266;OUTROADS;I Am Happy;I ll Walk with You;Spotify;3 / 0,003 / 0,002;0,01
CD 06266;OUTROADS;I Am Happy;Happiness;Spotify;5 / 0,003 / 0,003;0,01
CD 06266;OUTROADS;I Am Happy;Gravey;Spotify;3 / 0,005 / 0,004;0,01
CD 06266;OUTROADS;I Am Happy;Best Not Make a Scene;Spotify;1 / 0,003 / 0,002;0,00
CD 06266;OUTROADS;I Am Happy;Dear Demon;Spotify;1 / 0,009 / 0,007;0,01
CD 06266;OUTROADS;I Am Happy;She Looked Like a Friend;Spotify;1 / 0,003 / 0,002;0,00
CD 06266;OUTROADS;I Am Happy;Good Company;Spotify;3 / 0,003 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;TDC Play;1 / 0,008 / 0,006;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Napster;2 / 0,008 / 0,006;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;4 / 0,005 / 0,004;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;YouTube;3 / 0,011 / 0,009;0,03
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Napster;4 / 0,008 / 0,006;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Spotify;4 / 0,006 / 0,005;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;iTunes;1 / 0,470 / 0,376;0,38
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Napster;2 / 0,008 / 0,006;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Napster;2 / 0,008 / 0,006;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Spotify;2 / 0,006 / 0,005;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia; ;iTunes;1 / 4,630 / 3,704;3,70
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Spotify;3 / 0,005 / 0,004;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Napster;9 / 0,008 / 0,006;0,06
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Spotify;6 / 0,005 / 0,004;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Napster;4 / 0,008 / 0,006;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;YouTube;75 / 0,011 / 0,009;0,65
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Napster;2 / 0,008 / 0,006;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Spotify;2 / 0,006 / 0,005;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Spotify;12 / 0,006 / 0,004;0,05
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Napster;2 / 0,008 / 0,006;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;4 / 0,006 / 0,005;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Napster;2 / 0,008 / 0,006;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Spotify;1 / 0,006 / 0,005;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Napster;2 / 0,008 / 0,006;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;8 / 0,006 / 0,005;0,04
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Napster;4 / 0,008 / 0,006;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Apple Music;2 / 0,014 / 0,011;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Apple Music;2 / 0,002 / 0,002;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Spotify;8 / 0,003 / 0,002;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Spotify;4 / 0,003 / 0,002;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Spotify;4 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;TDC Play;1 / 0,008 / 0,006;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Spotify;4 / 0,002 / 0,002;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Spotify;4 / 0,004 / 0,003;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Apple Music;1 / 0,008 / 0,007;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;TDC Play;6 / 0,006 / 0,005;0,03
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Apple Music;1 / 0,002 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Spotify;1 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Google;2 / 0,006 / 0,005;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Apple Music;1 / 0,009 / 0,008;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Apple Music;1 / 0,009 / 0,008;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Spotify;1 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Spotify;3 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;Spotify;1 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Spotify;1 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Google;1 / 0,010 / 0,008;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Spotify;2 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Apple Music;1 / 0,002 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Spotify;7 / 0,003 / 0,002;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Apple Music;1 / 0,009 / 0,008;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Apple Music;1 / 0,002 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Spotify;101 / 0,004 / 0,003;0,33
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Spotify;95 / 0,004 / 0,003;0,31
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Napster;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Deezer;1 / 0,013 / 0,011;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Amazon;1 / 0,002 / 0,002;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;TDC Play;3 / 0,008 / 0,006;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Spotify;114 / 0,004 / 0,003;0,39
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Napster;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Deezer;1 / 0,013 / 0,011;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Apple Music;1 / 0,008 / 0,007;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Amazon;1 / 0,002 / 0,002;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;TDC Play;3 / 0,008 / 0,006;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Spotify;104 / 0,004 / 0,004;0,36
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Napster;11 / 0,008 / 0,006;0,07
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Deezer;1 / 0,013 / 0,011;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;TDC Play;3 / 0,008 / 0,006;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;8tracks;2241 / 0,000 / 0,000;0,48
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Amazon;1 / 0,002 / 0,002;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Deezer;3 / 0,016 / 0,013;0,04
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Deezer;1 / 0,013 / 0,011;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;TDC Play;2 / 0,007 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Spotify;66 / 0,005 / 0,004;0,24
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Napster;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Deezer;1 / 0,013 / 0,011;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Amazon;1 / 0,002 / 0,002;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;YouTube;39 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;TDC Play;2 / 0,007 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Spotify;266 / 0,004 / 0,003;0,88
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Napster;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;iTunesRadio;2 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Google;1 / 0,006 / 0,005;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Apple Music;2 / 0,002 / 0,002;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Apple Music;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Napster;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Apple Music;1 / 0,002 / 0,002;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Deezer;2 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Google;1 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;iTunesRadio;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Napster;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Spotify;57 / 0,005 / 0,004;0,23
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;TDC Play;2 / 0,007 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;YouTube;16 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Amazon;1 / 0,002 / 0,002;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Napster;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Spotify;80 / 0,005 / 0,004;0,30
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;TDC Play;2 / 0,007 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Amazon;1 / 0,002 / 0,002;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Deezer;2 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Amazon;1 / 0,002 / 0,002;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;8tracks;96 / 0,000 / 0,000;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;TDC Play;3 / 0,008 / 0,006;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Spotify;119 / 0,004 / 0,003;0,41
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;8tracks;126 / 0,000 / 0,000;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Napster;13 / 0,008 / 0,006;0,08
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Deezer;1 / 0,013 / 0,011;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Amazon;1 / 0,002 / 0,002;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Amazon;1 / 0,002 / 0,002;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;YouTube;1 / 0,007 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;TDC Play;2 / 0,007 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Amazon;1 / 0,002 / 0,002;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Apple Music;1 / 0,002 / 0,002;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Deezer;1 / 0,013 / 0,011;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Napster;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Spotify;69 / 0,005 / 0,004;0,26
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;TDC Play;2 / 0,007 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;YouTube;2 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Spotify;1 / 0,002 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Google;1 / 0,007 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;YouTube;20 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Google;1 / 0,007 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;iTunes;1 / 0,600 / 0,480;0,48
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Spotify;134 / 0,004 / 0,003;0,41
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;iTunes;1 / 0,600 / 0,480;0,48
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Google;1 / 0,007 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Deezer;1 / 0,007 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Amazon;16 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Amazon;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Amazon;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;iTunes;1 / 0,600 / 0,480;0,48
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Amazon;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Apple Music;1 / 0,003 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Google;1 / 0,007 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;iTunes;1 / 0,600 / 0,480;0,48
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;YouTube;2 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Amazon;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Google;1 / 0,007 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;iTunes;1 / 0,600 / 0,480;0,48
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Spotify;4 / 0,002 / 0,001;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;YouTube;2 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;YouTube;2 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;iTunes;1 / 0,600 / 0,480;0,48
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;YouTube;2 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Spotify;1 / 0,002 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Google;2 / 0,007 / 0,005;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Amazon;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;YouTube;2 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;iTunes;1 / 0,600 / 0,480;0,48
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Google;1 / 0,007 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Amazon;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;YouTube;10 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Google;1 / 0,007 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Amazon;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;YouTube;967 / 0,000 / 0,000;0,12
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Spotify;22 / 0,009 / 0,007;0,16
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Google;1 / 0,007 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Amazon;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Apple Music;50 / 0,009 / 0,007;0,36
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;iTunes;1 / 0,600 / 0,480;0,48
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;iTunes;1 / 0,600 / 0,480;0,48
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;8tracks;1 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;YouTube;2 / 0,001 / 0,001;0,00
