statement national reference no: 921952, date: 30.06.2016, salesperiode: 01.06.2016-30.06.2016

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06261;OWLS OF THE SWAMP  ;Go With River;Stones and Bones;8tracks;9 / 0,000 / 0,000;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Stones and Bones;Deezer;12 / 0,004 / 0,003;0,04
CD 06261;OWLS OF THE SWAMP  ;Go With River;Skywaters;Spotify;27 / 0,004 / 0,003;0,09
CD 06261;OWLS OF THE SWAMP  ;Go With River;Walking Song;Spotify;35 / 0,005 / 0,004;0,14
CD 06261;OWLS OF THE SWAMP  ;Go With River;Walking Song;Deezer;1 / 0,000 / 0,000;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Walking Song;Apple Music;2 / 0,007 / 0,005;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Tricks And Turns;Spotify;33 / 0,004 / 0,003;0,11
CD 06261;OWLS OF THE SWAMP  ;Go With River;Tricks And Turns;Deezer;1 / 0,000 / 0,000;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Stones and Bones;Wimp;1 / 0,017 / 0,014;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Stones and Bones;Spotify;508 / 0,005 / 0,004;2,14
CD 06261;OWLS OF THE SWAMP  ;Go With River;Pyramid;Spotify;160 / 0,004 / 0,003;0,54
CD 06261;OWLS OF THE SWAMP  ;Go With River;Pyramid;Deezer;1 / 0,000 / 0,000;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Praying Mantis;Spotify;15 / 0,006 / 0,005;0,08
CD 06261;OWLS OF THE SWAMP  ;Go With River;Go With River;iTunes;1 / 0,610 / 0,488;0,49
CD 06261;OWLS OF THE SWAMP  ;Go With River;Go With River;Deezer;1 / 0,000 / 0,000;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Go With River;Apple Music;1 / 0,007 / 0,005;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;By The Riverside;Spotify;34 / 0,004 / 0,003;0,12
CD 06261;OWLS OF THE SWAMP  ;Go With River;By The Riverside;Deezer;1 / 0,000 / 0,000;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;43;Spotify;38 / 0,003 / 0,003;0,10
