statement national reference no: 920667, date: 31.12.2015, salesperiode: 01.12.2015-31.12.2015

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;The Boy Leaves Town;Spotify;1 / 0,006 / 0,005;0,00
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;On and On;Spotify;1 / 0,006 / 0,005;0,00
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Did I Forget;Spotify;2 / 0,006 / 0,005;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;City Lights;Spotify;1 / 0,001 / 0,001;0,00
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Before the Light;Spotify;1 / 0,006 / 0,005;0,00
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;A Day By the Sea;Spotify;1 / 0,006 / 0,005;0,00
CD 06266;OUTROADS;I Am Happy;This Wine Is a Kiss;Spotify;1 / 0,006 / 0,005;0,00
CD 06266;OUTROADS;I Am Happy;She Looked Like a Friend;Deezer;3 / 0,000 / 0,000;0,00
CD 06266;OUTROADS;I Am Happy;La Da Die;Spotify;2 / 0,004 / 0,003;0,01
CD 06266;OUTROADS;I Am Happy;La Da Die;Apple Music;1 / 0,001 / 0,001;0,00
CD 06266;OUTROADS;I Am Happy;Happiness;Spotify;1 / 0,009 / 0,008;0,01
CD 06266;OUTROADS;I Am Happy;Happiness;Deezer;1 / 0,011 / 0,009;0,01
CD 06266;OUTROADS;I Am Happy;Gravey;Spotify;3 / 0,007 / 0,005;0,02
CD 06266;OUTROADS;I Am Happy;Good Company;Spotify;3 / 0,008 / 0,007;0,02
CD 06266;OUTROADS;I Am Happy;Dear Demon;Spotify;2 / 0,008 / 0,006;0,01
CD 06266;OUTROADS;I Am Happy;Closer;Spotify;1 / 0,006 / 0,005;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Napster;8 / 0,008 / 0,006;0,05
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;3 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Spotify;3 / 0,003 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;YouTube;3 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Spotify;5 / 0,005 / 0,004;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Spotify;3 / 0,005 / 0,004;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Spotify;2 / 0,004 / 0,003;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Spotify;5 / 0,004 / 0,003;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;4 / 0,004 / 0,003;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Spotify;47 / 0,009 / 0,007;0,32
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Spotify;3 / 0,003 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;YouTube;1 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Napster;8 / 0,008 / 0,006;0,05
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;3 / 0,003 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Spotify;8 / 0,004 / 0,003;0,03
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;YouTube;6 / 0,001 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Spotify;2 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;YouTube;5 / 0,000 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Spotify;4 / 0,002 / 0,002;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Apple Music;2 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Spotify;33 / 0,006 / 0,005;0,16
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Spotify;3 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;YouTube;1 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Spotify;4 / 0,002 / 0,001;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Google Play;1 / 0,007 / 0,005;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;Spotify;1 / 0,000 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Spotify;2 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Spotify;5 / 0,004 / 0,003;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Google Play;1 / 0,010 / 0,008;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Spotify;6 / 0,003 / 0,003;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Spotify;2 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Spotify;3 / 0,002 / 0,002;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Spotify;2 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Google Play;1 / 0,010 / 0,008;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Deezer;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Google Play;1 / 0,010 / 0,008;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Deezer;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Spotify;147 / 0,004 / 0,003;0,47
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Google Play;1 / 0,010 / 0,008;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Apple Music;3 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Spotify;100 / 0,004 / 0,003;0,30
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Spotify;112 / 0,003 / 0,003;0,28
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Spotify;71 / 0,004 / 0,003;0,22
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Google Play;1 / 0,010 / 0,008;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;YouTube;107 / 0,000 / 0,000;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Spotify;296 / 0,004 / 0,003;1,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;iTunes;1 / 0,670 / 0,536;0,54
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Google Play;1 / 0,010 / 0,008;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Deezer;7 / 0,011 / 0,009;0,06
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Deezer;6 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Apple Music;2 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;YouTube;17 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Google Play;1 / 0,010 / 0,008;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Spotify;92 / 0,003 / 0,003;0,24
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Apple Music;3 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Deezer;2 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Google Play;1 / 0,010 / 0,008;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Spotify;103 / 0,004 / 0,003;0,29
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Napster;3 / 0,008 / 0,006;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Deezer;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas; ;iTunes;1 / 4,170 / 3,336;3,34
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Spotify;152 / 0,004 / 0,003;0,49
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Google Play;1 / 0,010 / 0,008;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Deezer;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Spotify;78 / 0,004 / 0,003;0,22
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Spotify;843 / 0,009 / 0,007;5,83
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Google Play;1 / 0,010 / 0,008;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Apple Music;1 / 0,002 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Napster;3 / 0,008 / 0,006;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Spotify;4 / 0,003 / 0,002;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;YouTube;17 / 0,000 / 0,000;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Apple Music;3 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;YouTube;16 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Deezer;4 / 0,002 / 0,002;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Google Play;3 / 0,008 / 0,007;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Napster;2 / 0,008 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Spotify;11 / 0,003 / 0,003;0,03
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Apple Music;2 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Google Play;1 / 0,012 / 0,009;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Apple Music;2 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;YouTube;95 / 0,000 / 0,000;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Google Play;1 / 0,012 / 0,009;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Deezer;2 / 0,002 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Google Play;1 / 0,012 / 0,009;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Napster;2 / 0,008 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Spotify;7 / 0,003 / 0,003;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;YouTube;58 / 0,000 / 0,000;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Apple Music;3 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Deezer;2 / 0,002 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Google Play;1 / 0,012 / 0,009;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Napster;2 / 0,008 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Spotify;5 / 0,003 / 0,002;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Napster;2 / 0,008 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Deezer;2 / 0,002 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Google Play;1 / 0,012 / 0,009;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Napster;2 / 0,008 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Spotify;8 / 0,003 / 0,003;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;YouTube;16 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Apple Music;3 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Deezer;3 / 0,002 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Google Play;1 / 0,012 / 0,009;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Napster;2 / 0,008 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Spotify;6 / 0,004 / 0,003;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;YouTube;19 / 0,000 / 0,000;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Apple Music;2 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Deezer;1 / 0,002 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Napster;3 / 0,008 / 0,006;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Spotify;4 / 0,003 / 0,002;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Deezer;3 / 0,002 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Apple Music;3 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;YouTube;16 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Google Play;1 / 0,012 / 0,009;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Spotify;5 / 0,002 / 0,002;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;YouTube;16 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Apple Music;5 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Deezer;4 / 0,002 / 0,002;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Google Play;1 / 0,012 / 0,009;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Napster;3 / 0,008 / 0,006;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Spotify;13 / 0,004 / 0,003;0,04
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;YouTube;16 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Apple Music;2 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Deezer;1 / 0,002 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Google Play;1 / 0,012 / 0,009;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Napster;2 / 0,008 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Spotify;4 / 0,003 / 0,002;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;YouTube;16 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Apple Music;3 / 0,001 / 0,001;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Home;Spotify;1 / 0,009 / 0,007;0,01
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;iTunes;2 / 0,605 / 0,484;0,97
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Weg vun t Dörp un nah Hamborg;Napster;16 / 0,008 / 0,006;0,10
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Weg vun t Dörp un nah Hamborg;Apple Music;3 / 0,001 / 0,001;0,00
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Weg vun t Dörp un nah Hamborg;Amazon;1 / 0,540 / 0,432;0,43
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Napster;13 / 0,008 / 0,006;0,08
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Apple Music;10 / 0,001 / 0,001;0,01
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Napster;26 / 0,008 / 0,006;0,16
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Apple Music;1 / 0,001 / 0,001;0,00
CD 09782;OUTROADS;Only The Lonely?;Sleeping Sun;Spotify;2 / 0,006 / 0,005;0,01
CD 09782;OUTROADS;Only The Lonely?;Sleeping Sun;Deezer;3 / 0,012 / 0,009;0,03
CD 09782;OUTROADS;Only The Lonely?;The Ballad of Seasonally Adjusted Disorder (S,A,D);Google Play;1 / 0,007 / 0,005;0,01
CD 09783;OUTROADS;Goodbye To All That;Can You Make Me Feel Good?;Spotify;2 / 0,008 / 0,006;0,01
CD 09783;OUTROADS;Goodbye To All That;Rooms in Space;Spotify;4 / 0,009 / 0,008;0,03
CD 09783;OUTROADS;Goodbye To All That;Heads Up;Google Play;1 / 0,012 / 0,009;0,01
CD 09783;OUTROADS;Goodbye To All That;Goodnight;Spotify;1 / 0,009 / 0,008;0,01
CD 09783;OUTROADS;Goodbye To All That;Brother;Google Play;1 / 0,570 / 0,456;0,46
CD 09783;OUTROADS;Goodbye To All That;Rooms in Space;YouTube;2 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Waiting Room;Google Play;1 / 0,570 / 0,456;0,46
CD 09783;OUTROADS;Goodbye To All That;Waiting Room;Spotify;1 / 0,009 / 0,008;0,01
CD 09783;OUTROADS;Goodbye To All That;Brother;Spotify;1 / 0,009 / 0,008;0,01
CD 09783;OUTROADS;Goodbye To All That;Heads Up;Spotify;1 / 0,009 / 0,008;0,01
CD 09783;OUTROADS;Goodbye To All That;Hellbound on My Trail;Spotify;2 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;No Accident;Apple Music;1 / 0,002 / 0,002;0,00
CD 09783;OUTROADS;Goodbye To All That;No Accident;Spotify;1 / 0,009 / 0,008;0,01
CD 09783;OUTROADS;Goodbye To All That;Quiet One at the Back;Google Play;1 / 0,012 / 0,009;0,01
CD 09783;OUTROADS;Goodbye To All That;My Angels;Spotify;1 / 0,009 / 0,008;0,01
CD 09783;OUTROADS;Goodbye To All That;Quiet One at the Back;Spotify;1 / 0,009 / 0,008;0,01
CD 09783;OUTROADS;Goodbye To All That;Restless Spirit Blues;Spotify;1 / 0,009 / 0,008;0,01
CD 09783;OUTROADS;Goodbye To All That;Kate s Song;Spotify;1 / 0,009 / 0,008;0,01
CD 09783;OUTROADS;Goodbye To All That;Just in Case;Spotify;1 / 0,009 / 0,008;0,01
CD 09783;OUTROADS;Goodbye To All That;Rooms in Space;Google Play;1 / 0,570 / 0,456;0,46
CD 09783;OUTROADS;Goodbye To All That;Instrumental;Spotify;1 / 0,009 / 0,008;0,01
CD 09783;OUTROADS;Goodbye To All That;Instrumental;Google Play;1 / 0,012 / 0,009;0,01
CD 09783;OUTROADS;Goodbye To All That;Hold;Spotify;2 / 0,009 / 0,008;0,02
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Rock Mona Lisa;Spotify;1 / 0,009 / 0,007;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Goth Chick  98;Spotify;1 / 0,001 / 0,001;0,00
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;The Silver Balloon;Spotify;1 / 0,009 / 0,007;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Sirens of the Apocalypse;Spotify;2 / 0,007 / 0,006;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Mary Maudlin;Spotify;1 / 0,009 / 0,007;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;La Vie S enfuie;Spotify;1 / 0,009 / 0,007;0,01
CD 09929;BONE LAB,THE ;Fresh Meat;Man Work;Spotify;1 / 0,006 / 0,005;0,00
CD 13901;ASTRID S FARM ;Cyclist;The Nerds Templar;Spotify;1 / 0,006 / 0,005;0,00
CD 13901;ASTRID S FARM ;Cyclist;Poverty;Napster;1 / 0,008 / 0,006;0,01
CD 13901;ASTRID S FARM ;Cyclist;Poverty;Apple Music;1 / 0,002 / 0,001;0,00
CD 13901;ASTRID S FARM ;Cyclist;Mountains;Napster;1 / 0,008 / 0,006;0,01
CD 13901;ASTRID S FARM ;Cyclist;Lies (feat, geboren thielsch);Spotify;1 / 0,006 / 0,005;0,00
CD 13901;ASTRID S FARM ;Cyclist;Inside Out;Spotify;1 / 0,006 / 0,005;0,00
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Spotify;4 / 0,005 / 0,004;0,02
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Napster;10 / 0,008 / 0,006;0,06
CD 13901;ASTRID S FARM ;Cyclist;Cyclist;Spotify;1 / 0,007 / 0,006;0,01
CD 13901;ASTRID S FARM ;Cyclist;Cyclist;Apple Music;1 / 0,001 / 0,001;0,00
CD 13901;ASTRID S FARM ;Cyclist;About a Band;Napster;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;Spotify;12 / 0,003 / 0,002;0,03
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;Napster;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;Spotify;7 / 0,003 / 0,003;0,02
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;Napster;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Settling;Napster;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Settling;Spotify;5 / 0,005 / 0,004;0,02
CD 13903;XRFARFLIGHT ;The Early Bird;Slow Motion Hospitalism;Napster;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Slow Motion Hospitalism;Spotify;6 / 0,004 / 0,003;0,02
CD 13903;XRFARFLIGHT ;The Early Bird;Smashing Bubbles;Napster;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Smashing Bubbles;Spotify;2 / 0,005 / 0,004;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Helicopter;Spotify;4 / 0,004 / 0,003;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;Spotify;4 / 0,005 / 0,004;0,02
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;Napster;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;mad bedcine;Spotify;5 / 0,004 / 0,003;0,02
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Apple Music;1 / 0,002 / 0,002;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Deezer;4 / 0,008 / 0,006;0,02
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Napster;4 / 0,008 / 0,006;0,02
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Spotify;5 / 0,004 / 0,004;0,02
CD 13903;XRFARFLIGHT ;The Early Bird;freq, Ghost;Napster;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;freq, Ghost;Spotify;4 / 0,003 / 0,002;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;freq, Ghost;YouTube;1 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Helicopter;Napster;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;l,f, anthill;Napster;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;l,f, anthill;Spotify;8 / 0,002 / 0,001;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;mad bedcine;Napster;1 / 0,008 / 0,006;0,01
CD 13906;EMMY MOLL;All The Monsters;Your Course;Spotify;1 / 0,006 / 0,005;0,00
CD 13906;EMMY MOLL;All The Monsters;Time lapse Photography;Spotify;1 / 0,001 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Seagull;Spotify;1 / 0,006 / 0,005;0,00
CD 13906;EMMY MOLL;All The Monsters;Cloud No,9;Apple Music;2 / 0,002 / 0,002;0,00
CD 13906;EMMY MOLL;All The Monsters;Be Light;Spotify;4 / 0,006 / 0,005;0,02
CD 13906;EMMY MOLL;All The Monsters;Be Light;Deezer;2 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;In the Sticks / Between Leaves;Apple Music;1 / 0,001 / 0,001;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Trap / Black Kite;Spotify;1 / 0,002 / 0,002;0,00
