statement national reference no: 928740, date: 31.01.2019, salesperiode: 01.01.2019-31.01.2019

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/domestic net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;DENP21100113;iTunes/Apple;Stream;South Africa;1;0,004;0,003;0,003
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;DENP21100112;TIDAL;Stream;Poland;1;0,004;0,003;0,003
CD 06263;4250137262635;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;DENP21100119;Yandex LLC;Stream;Russia;1;0,000;0,000;0,000
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;DENP21100118;iTunes/Apple;Stream;Norway;1;0,022;0,017;0,017
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox;DENP21100122;Deezer;Stream;Canada;1;0,005;0,004;0,004
CD 06263;4250137262635;Owls Of The Swamp;Melodica Compilation #2;Water Song;DENP21100121;UMA;Stream;Russia;1;0,000;0,000;0,000
CD 06263;4250137262635;Halla Norðfjörð;Melodica Compilation #2;Maybe;DENP21100111;TIDAL;Stream;Poland;6;0,003;0,003;0,015
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;DENP21100115;iTunes/Apple;Download;Netherlands;1;0,625;0,500;0,500
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;DENP21100118;Deezer;Stream;South Africa;1;0,001;0,001;0,001
CD 06263;4250137262635;Our Blanket Skies;Melodica Compilation #2;Black-Eyed Angel;DENP21100114;Deezer;Stream;Germany;1;0,004;0,003;0,003
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;DENP21100113;TIDAL;Stream;United Kingdom;1;0,018;0,015;0,015
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;DENP21100110;iTunes/Apple;Stream;Australia;1;0,008;0,006;0,006
CD 06263;4250137262635;Lâˆ™isa;Melodica Compilation #2;Springrainair;DENP21100116;Yandex LLC;Stream;Russia;1;0,000;0,000;0,000
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;DENP21100118;TIDAL;Stream;Denmark;9;0,008;0,006;0,057
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox;DENP21100122;iTunes/Apple;Stream;South Africa;1;0,002;0,002;0,002
CD 06263;4250137262635;Phia;Melodica Compilation #2;Jennifer;DENP21100120;TIDAL;Stream;Switzerland;1;0,008;0,006;0,006
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;DENP21100112;Amazon Digital Services Inc,;Stream;Germany;2;0,000;0,000;0,000
CD 06263;4250137262635;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;DENP21100119;Deezer;Stream;Netherlands;3;0,009;0,008;0,023
CD 06263;4250137262635;Mighty Oaks;Melodica Compilation #2;When I Dream I See;DENP21100118;iTunes/Apple;Stream;Belgium;2;0,006;0,004;0,009
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;DENP21100126;iTunes/Apple;Stream;Germany;4;0,004;0,003;0,011
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Utopia;DENP21100125;iTunes/Apple;Stream;Germany;1;0,001;0,001;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Im Ring;DENP21100124;iTunes/Apple;Stream;Germany;2;0,001;0,001;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;DENP21100133;iTunes/Apple;Stream;Germany;2;0,005;0,004;0,007
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen; ;DENP21100130;YouTube;Stream;Germany;1;0,002;0,001;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;DENP21100128;UMA;Stream;Russia;1;0,000;0,000;0,000
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Halt mich;DENP21100131;iTunes/Apple;Stream;Germany;4;0,003;0,002;0,008
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;DENP21100126;iTunes/Apple;Stream;Austria;1;0,001;0,000;0,000
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Utopia;DENP21100125;Amazon Digital Services Inc,;Stream;Germany;2;0,002;0,001;0,003
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Im Ring;DENP21100124;Amazon Digital Services Inc,;Stream;Germany;2;0,002;0,001;0,003
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;DENP21100133;Amazon Digital Services Inc,;Stream;Germany;1;0,003;0,002;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Wiegenlied;DENP21100130;Yandex LLC;Stream;Russia;2;0,000;0,000;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;DENP21100128;iTunes/Apple;Stream;Germany;6;0,006;0,005;0,028
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Halt mich;DENP21100131;Amazon Digital Services Inc,;Stream;Germany;2;0,002;0,001;0,003
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;DENP21100126;Amazon Digital Services Inc,;Stream;Germany;3;0,001;0,001;0,003
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;DENP21100123;Yandex LLC;Stream;Russia;1;0,000;0,000;0,000
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;DENP21100129;YouTube;Stream;Germany;1;0,025;0,020;0,020
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;DENP21100132;Yandex LLC;Stream;Russia;10;0,000;0,000;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Wiegenlied;DENP21100130;iTunes/Apple;Stream;Germany;5;0,001;0,001;0,003
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;DENP21100128;Amazon Digital Services Inc,;Stream;Germany;1;0,000;0,000;0,000
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;DENP21100127;Yandex LLC;Stream;Russia;2;0,000;0,000;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;DENP21100123;iTunes/Apple;Stream;Germany;4;0,005;0,004;0,015
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;DENP21100129;Yandex LLC;Stream;Russia;2;0,000;0,000;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;DENP21100132;iTunes/Apple;Stream;Germany;12;0,007;0,006;0,069
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Wiegenlied;DENP21100130;Amazon Digital Services Inc,;Stream;Germany;2;0,002;0,001;0,003
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Im Ring;DENP21100124;Yandex LLC;Stream;Russia;2;0,000;0,000;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;DENP21100127;iTunes/Apple;Stream;Germany;2;0,001;0,001;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;DENP21100123;Deezer;Stream;Germany;1;0,001;0,001;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;DENP21100129;iTunes/Apple;Stream;Germany;25;0,003;0,002;0,061
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;DENP21100132;Amazon Unlimited;Stream;Germany;6;0,011;0,009;0,054
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Utopia;DENP21100125;Yandex LLC;Stream;Russia;2;0,000;0,000;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Im Ring;DENP21100124;TIDAL;Stream;Germany;1;0,002;0,002;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;DENP21100127;Amazon Digital Services Inc,;Stream;Germany;1;0,000;0,000;0,000
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;DENP21100123;Amazon Digital Services Inc,;Stream;Germany;3;0,002;0,002;0,005
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;DENP21100129;Amazon Digital Services Inc,;Stream;Germany;16;0,001;0,001;0,013
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;DENP21100132;Amazon Digital Services Inc,;Stream;Germany;2;0,003;0,002;0,005
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Utopia;DENP21100125;TIDAL;Stream;Germany;1;0,002;0,002;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Im Ring;DENP21100124;iTunes/Apple;Stream;Latvia;1;0,000;0,000;0,000
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;DENP21100133;Yandex LLC;Stream;Russia;5;0,000;0,000;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;DENP21100128;Yandex LLC;Stream;Russia;2;0,000;0,000;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Halt mich;DENP21100131;Yandex LLC;Stream;Russia;23;0,000;0,000;0,008
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;On and On;DENP21200137;Google Play;Stream;Mexico;3;0,002;0,002;0,005
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Goodnight Country Boy;DENP21200143;iTunes/Apple;Stream;USA;1;0,008;0,006;0,006
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Did I Forget;DENP21200136;UMA;Stream;Moldova;1;0,000;0,000;0,000
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;City Lights;DENP21200139;UMA;Stream;Russia;1;0,000;0,000;0,000
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;A Day by the Sea;DENP21200134;Google Play;Stream;Russia;1;0,002;0,001;0,001
CD 06266;4250137262666;Outroads;I Am Happy;La da Die;DENP21300158;Spotify;Stream;United Kingdom;1;0,005;0,004;0,004
CD 06266;4250137262666;Outroads;I Am Happy;Good Company;DENP21300159;Spotify;Stream;Mexico;4;0,001;0,001;0,005
CD 06266;4250137262666;Outroads;I Am Happy; ;DENP21300162;YouTube;Stream;USA;4;0,016;0,013;0,052
CD 06266;4250137262666;Outroads;I Am Happy;Happiness;DENP21300161;Spotify;Stream;United Kingdom;1;0,005;0,004;0,004
CD 06266;4250137262666;Outroads;I Am Happy;Best Not Make a Scene;DENP21300163;iTunes/Apple;Stream;United Kingdom;1;0,007;0,005;0,005
CD 06266;4250137262666;Outroads;I Am Happy;La da Die;DENP21300158;iTunes/Apple;Stream;United Kingdom;1;0,007;0,005;0,005
CD 06266;4250137262666;Outroads;I Am Happy;Good Company;DENP21300159;iTunes/Apple;Stream;United Kingdom;2;0,007;0,005;0,011
CD 06266;4250137262666;Outroads;I Am Happy;She Looked Like a Friend;DENP21300162;Spotify;Stream;United Kingdom;1;0,005;0,004;0,004
CD 06266;4250137262666;Outroads;I Am Happy;Happiness;DENP21300161;iTunes/Apple;Stream;United Kingdom;1;0,007;0,005;0,005
CD 06266;4250137262666;Outroads;I Am Happy;La da Die;DENP21300158;iTunes/Apple;Stream;Taiwan, Province Of China;4;0,006;0,005;0,019
CD 06266;4250137262666;Outroads;I Am Happy;Dear Demon;DENP21300164;Spotify;Stream;United Kingdom;1;0,005;0,004;0,004
CD 06266;4250137262666;Outroads;I Am Happy;She Looked Like a Friend;DENP21300162;Spotify;Stream;Mexico;3;0,001;0,001;0,003
CD 06266;4250137262666;Outroads;I Am Happy;Gravey;DENP21300160;TIDAL;Stream;Poland;1;0,004;0,003;0,003
CD 06266;4250137262666;Outroads;I Am Happy;La da Die;DENP21300158;iTunes/Apple;Stream;Belgium;1;0,011;0,009;0,009
CD 06266;4250137262666;Outroads;I Am Happy;Closer;DENP21300166;Spotify;Stream;United Kingdom;1;0,005;0,004;0,004
CD 06266;4250137262666;Outroads;I Am Happy;She Looked Like a Friend;DENP21300162;iTunes/Apple;Stream;United Kingdom;1;0,007;0,005;0,005
CD 06266;4250137262666;Outroads;I Am Happy;Gravey;DENP21300160;Spotify;Stream;United Kingdom;2;0,005;0,004;0,008
CD 06266;4250137262666;Outroads;I Am Happy;La da Die;DENP21300158;iTunes/Apple;Stream;Australia;1;0,005;0,004;0,004
CD 06266;4250137262666;Outroads;I Am Happy;Closer;DENP21300166;iTunes/Apple;Stream;United Kingdom;1;0,007;0,005;0,005
CD 06266;4250137262666;Outroads;I Am Happy;La da Die;DENP21300158;UMA;Stream;Russia;1;0,000;0,000;0,000
CD 06266;4250137262666;Outroads;I Am Happy;Gravey;DENP21300160;iTunes/Apple;Stream;United Kingdom;1;0,007;0,005;0,005
CD 06266;4250137262666;Outroads;I Am Happy;This Wine Is a Kiss;DENP21300165;Spotify;Stream;United Kingdom;1;0,005;0,004;0,004
CD 06266;4250137262666;Outroads;I Am Happy;I´ll Walk with You;DENP21300167;Spotify;Stream;United Kingdom;1;0,005;0,004;0,004
CD 06266;4250137262666;Outroads;I Am Happy;Closer;DENP21300166;Google Play;Stream;United Kingdom;1;0,000;0,000;0,000
CD 06266;4250137262666;Outroads;I Am Happy;La da Die;DENP21300158;UMA;Stream;Belarus;1;0,000;0,000;0,000
CD 06266;4250137262666;Outroads;I Am Happy;Good Company;DENP21300159;Spotify;Stream;United Kingdom;1;0,005;0,004;0,004
CD 06266;4250137262666;Outroads;I Am Happy;This Wine Is a Kiss;DENP21300165;SoundCloud Go;Stream;Canada;1;0,001;0,001;0,001
CD 06266;4250137262666;Outroads;I Am Happy;I´ll Walk with You;DENP21300167;Spotify;Stream;Germany;1;0,003;0,003;0,003
CD 06266;4250137262666;Outroads;I Am Happy;Best Not Make a Scene;DENP21300163;Spotify;Stream;United Kingdom;1;0,005;0,004;0,004
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Isle of St, Helena;DENP21300148;iTunes/Apple;Download;USA;1;0,443;0,354;0,354
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;DENP21300146;iTunes/Apple;Stream;Canada;6;0,003;0,003;0,016
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Southwind;DENP21300154;YouTube;Stream;USA;1;0,006;0,005;0,005
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;DENP21300152;iTunes/Apple;Download;USA;1;0,443;0,354;0,354
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine´s Grove;DENP21300153;iTunes/Apple;Stream;Canada;1;0,003;0,003;0,003
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;April´s Fool / I Ne´er Shall Wean Her;DENP21300147;UMA;Stream;Russia;1;0,000;0,000;0,000
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;My Son Tim;DENP21300145;YouTube;Stream;USA;1;0,003;0,002;0,002
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Isle of St, Helena;DENP21300148;iTunes/Apple;Stream;Canada;2;0,003;0,003;0,005
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;DENP21300146;Google Play;Stream;Canada;7;0,000;0,000;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Southwind;DENP21300154;iTunes/Apple;Stream;Canada;1;0,003;0,003;0,003
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;DENP21300152;iTunes/Apple;Stream;Canada;5;0,003;0,003;0,013
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine´s Grove;DENP21300153;Google Play;Stream;USA;2;0,005;0,004;0,007
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;April´s Fool / I Ne´er Shall Wean Her;DENP21300147;iTunes/Apple;Stream;Japan;3;0,009;0,007;0,022
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;My Son Tim;DENP21300145;iTunes/Apple;Stream;USA;1;0,000;0,000;0,000
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Isle of St, Helena;DENP21300148;Google Play;Stream;Canada;8;0,000;0,000;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;DENP21300146;Amazon Digital Services Inc,;Stream;USA;5;0,000;0,000;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Southwind;DENP21300154;Google Play;Stream;Canada;7;0,000;0,000;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;DENP21300152;Google Play;Stream;Canada;8;0,000;0,000;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine´s Grove;DENP21300153;Google Play;Stream;France;1;0,006;0,005;0,005
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;April´s Fool / I Ne´er Shall Wean Her;DENP21300147;iTunes/Apple;Stream;Canada;2;0,003;0,003;0,005
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;My Son Tim;DENP21300145;iTunes/Apple;Stream;Canada;1;0,003;0,003;0,003
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Isle of St, Helena;DENP21300148;Amazon Digital Services Inc,;Stream;USA;5;0,000;0,000;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;DENP21300144;iTunes/Apple;Stream;Japan;1;0,009;0,007;0,007
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia; ;DENP21300151;YouTube;Stream;USA;1;0,002;0,001;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Johnston;DENP21300149;iTunes/Apple;Stream;Canada;2;0,003;0,003;0,005
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine´s Grove;DENP21300153;Google Play;Stream;Canada;6;0,000;0,000;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;April´s Fool / I Ne´er Shall Wean Her;DENP21300147;Google Play;Stream;Canada;7;0,000;0,000;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;My Son Tim;DENP21300145;Google Play;Stream;Canada;7;0,000;0,000;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;DENP21300150;Google Play;Stream;Canada;8;0,000;0,000;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;DENP21300144;iTunes/Apple;Stream;Canada;1;0,003;0,003;0,003
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Sanctuary;DENP21300151;iTunes/Apple;Stream;USA;1;0,000;0,000;0,000
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Johnston;DENP21300149;Google Play;Stream;Canada;6;0,000;0,000;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;DENP21300146;iTunes/Apple;Stream;USA;1;0,000;0,000;0,000
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;My Son Tim;DENP21300145;Amazon Digital Services Inc,;Stream;USA;5;0,000;0,000;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine´s Grove;DENP21300153;YouTube;Stream;USA;2;0,007;0,005;0,011
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;DENP21300144;Google Play;Stream;Canada;7;0,000;0,000;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Sanctuary;DENP21300151;iTunes/Apple;Stream;Canada;2;0,003;0,003;0,005
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Isle of St, Helena;DENP21300148;iTunes/Apple;Stream;USA;6;0,000;0,000;0,002
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;DENP21300146;iTunes/Apple;Stream;Ireland;1;0,000;0,000;0,000
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;DENP21300152;iTunes/Apple;Stream;USA;3;0,002;0,001;0,004
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine´s Grove;DENP21300153;iTunes/Apple;Stream;USA;2;0,000;0,000;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;April´s Fool / I Ne´er Shall Wean Her;DENP21300147;YouTube;Stream;USA;2;0,003;0,002;0,005
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Sanctuary;DENP21300151;Google Play;Stream;Canada;5;0,000;0,000;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Dead Man;DENP21300180;UMA;Stream;Russia;3;0,000;0,000;0,000
CD 06270;4250137262703;Steve Allen;Wreck the Place;I´m Not a Racist, But,,,;DENP21300177;UMA;Stream;Russia;418;0,000;0,000;0,039
CD 06270;4250137262703;Steve Allen;Wreck the Place;Don´t You Dare;DENP21300182;UMA;Stream;Russia;3;0,000;0,000;0,000
CD 06270;4250137262703;Steve Allen;Wreck the Place;Cannon and Bull;DENP21300184;UMA;Stream;Russia;4;0,000;0,000;0,000
CD 06270;4250137262703;Steve Allen;Wreck the Place;Mentally Ill;DENP21300175;UMA;Stream;Russia;6;0,000;0,000;0,000
CD 06270;4250137262703;Steve Allen;Wreck the Place;I´m Not a Racist, But,,,;DENP21300177;iTunes/Apple;Stream;Germany;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Dead Man;DENP21300180;Pandora;Stream;USA;2;0,003;0,002;0,004
CD 06270;4250137262703;Steve Allen;Wreck the Place;I´m Not a Racist, But,,,;DENP21300177;UMA;Stream;Moldova;2;0,000;0,000;0,000
CD 06270;4250137262703;Steve Allen;Wreck the Place;Don´t You Dare;DENP21300182;Pandora;Stream;USA;5;0,001;0,001;0,006
CD 06270;4250137262703;Steve Allen;Wreck the Place;Cannon and Bull;DENP21300184;Pandora;Stream;USA;3;0,001;0,001;0,003
CD 06270;4250137262703;Steve Allen;Wreck the Place;Mentally Ill;DENP21300175;Pandora;Stream;USA;4;0,001;0,001;0,003
CD 06270;4250137262703;Steve Allen;Wreck the Place;I´m Not a Racist, But,,,;DENP21300177;Deezer;Stream;Canada;1;0,005;0,004;0,004
CD 06270;4250137262703;Steve Allen;Wreck the Place;Dead Man;DENP21300180;iTunes/Apple;Stream;Germany;2;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;When It All Began;DENP21300176;UMA;Stream;Russia;4;0,000;0,000;0,000
CD 06270;4250137262703;Steve Allen;Wreck the Place;I´m Not a Racist, But,,,;DENP21300177;UMA;Stream;Kazakhstan;5;0,000;0,000;0,000
CD 06270;4250137262703;Steve Allen;Wreck the Place;Destruction Is a Virtue;DENP21300174;Yandex LLC;Stream;Russia;2;0,000;0,000;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Cannon and Bull;DENP21300184;iTunes/Apple;Stream;Germany;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Like an Old Toy;DENP21300181;UMA;Stream;Russia;2;0,000;0,000;0,000
CD 06270;4250137262703;Steve Allen;Wreck the Place;I´m Not a Racist, But,,,;DENP21300177;Amazon Unlimited;Stream;Germany;1;0,005;0,004;0,004
CD 06270;4250137262703;Steve Allen;Wreck the Place;Dead Man;DENP21300180;AWA;Stream;Japan;2;0,008;0,006;0,013
CD 06270;4250137262703;Steve Allen;Wreck the Place;When It All Began;DENP21300176;Pandora;Stream;USA;2;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;I´m Not a Racist, But,,,;DENP21300177;UMA;Stream;Belarus;8;0,000;0,000;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Destruction Is a Virtue;DENP21300174;UMA;Stream;Russia;4;0,000;0,000;0,000
CD 06270;4250137262703;Steve Allen;Wreck the Place;Braining Cats and Dogs;DENP21300179;UMA;Stream;Russia;7;0,000;0,000;0,000
CD 06270;4250137262703;Steve Allen;Wreck the Place;Like an Old Toy;DENP21300181;Pandora;Stream;USA;4;0,002;0,001;0,006
CD 06270;4250137262703;Steve Allen;Wreck the Place;Ghost in the Crowd;DENP21300183;UMA;Stream;Russia;2;0,000;0,000;0,000
CD 06270;4250137262703;Steve Allen;Wreck the Place;Dead Grey Sky;DENP21300178;UMA;Stream;Russia;8;0,000;0,000;0,000
CD 06270;4250137262703;Steve Allen;Wreck the Place;Orwell´s Dream;DENP21300185;UMA;Stream;Russia;8;0,000;0,000;0,000
CD 06270;4250137262703;Steve Allen;Wreck the Place;I´m Not a Racist, But,,,;DENP21300177;TIDAL;Stream;USA;2;0,003;0,002;0,005
CD 06270;4250137262703;Steve Allen;Wreck the Place;Destruction Is a Virtue;DENP21300174;Pandora;Stream;USA;2;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Braining Cats and Dogs;DENP21300179;Pandora;Stream;USA;3;0,001;0,001;0,003
CD 06270;4250137262703;Steve Allen;Wreck the Place;Like an Old Toy;DENP21300181;iTunes/Apple;Stream;Germany;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Ghost in the Crowd;DENP21300183;Pandora;Stream;USA;6;0,001;0,001;0,004
CD 06270;4250137262703;Steve Allen;Wreck the Place;Dead Grey Sky;DENP21300178;Pandora;Stream;USA;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Orwell´s Dream;DENP21300185;Pandora;Stream;USA;2;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;I´m Not a Racist, But,,,;DENP21300177;TIDAL;Stream;France;1;0,005;0,004;0,004
CD 06270;4250137262703;Steve Allen;Wreck the Place;Destruction Is a Virtue;DENP21300174;iTunes/Apple;Stream;Germany;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Braining Cats and Dogs;DENP21300179;iTunes/Apple;Stream;Germany;12;0,001;0,001;0,007
CD 06270;4250137262703;Steve Allen;Wreck the Place;I´m Not a Racist, But,,,;DENP21300177;UMA;Stream;Ukraine;33;0,000;0,000;0,000
CD 06270;4250137262703;Steve Allen;Wreck the Place;Ghost in the Crowd;DENP21300183;iTunes/Apple;Stream;Germany;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Dead Grey Sky;DENP21300178;iTunes/Apple;Stream;Germany;2;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Orwell´s Dream;DENP21300185;iTunes/Apple;Stream;USA;1;0,000;0,000;0,000
